h3,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
891e15b2117ffff,0,0,0,0,0,0,0,0,0,0
891e15b2123ffff,0,0,0,0,0,0,0,0,0,0
891e15b2127ffff,0,0,0,0,0,0,0,0,0,0
891e15b212bffff,0,0,0,0,0,0,0,0,0,0
891e15b212fffff,0,0,0,0,0,0,0,0,0,0
891e15b2133ffff,0,0,0,0,0,0,0,0,0,0
891e15b2137ffff,0,0,0,0,0,0,0,0,0,0
891e15b213bffff,0,0,0,0,0,0,0,0,0,0
891e15b2163ffff,0,0,0,0,0,0,0,0,0,0
891e15b2167ffff,0,0,0,0,0,0,0,0,0,0
891e15b216fffff,0,0,0,0,0,0,0,0,0,0
891e15b2177ffff,0,0,0,0,0,0,0,0,0,0
891e15b21a3ffff,0,0,0,0,0,0,0,0,0,0
891e15b21a7ffff,0,0,0,0,0,0,0,0,0,0
891e15b21abffff,0,0,0,0,0,0,0,0,0,0
891e15b21afffff,0,0,0,0,0,0,0,0,0,0
891e15b21b3ffff,0,0,0,0,0,0,0,0,0,0
891e15b21b7ffff,0,0,0,0,0,0,0,0,0,0
891e15b21bbffff,0,0,0,0,0,0,0,0,0,0
891e15b2337ffff,0,0,0,0,0,0,0,0,0,0
891e15b2803ffff,0,0,0,0,0,0,0,0,0,0
891e15b2807ffff,0,0,0,0,0,0,0,0,0,0
891e15b280bffff,0,0,0,0,1,1,1,1,1,1
891e15b280fffff,0,0,0,0,0,0,0,0,0,0
891e15b2813ffff,0,0,0,0,0,0,0,0,0,0
891e15b2817ffff,0,0,0,0,0,0,0,0,0,0
891e15b281bffff,0,0,0,0,0,0,0,0,0,0
891e15b2823ffff,0,0,0,0,0,0,0,0,0,0
891e15b2827ffff,0,0,0,0,0,0,0,0,0,0
891e15b282bffff,0,0,0,0,0,0,0,0,0,0
891e15b282fffff,0,0,0,0,0,0,0,0,0,0
891e15b2833ffff,0,0,0,0,0,0,0,0,0,0
891e15b2837ffff,0,0,0,0,0,0,0,0,0,0
891e15b283bffff,0,0,0,0,0,0,0,0,0,0
891e15b2843ffff,0,0,0,0,0,0,0,0,0,0
891e15b2847ffff,0,0,0,0,0,0,0,0,0,0
891e15b284bffff,0,0,0,0,0,0,0,0,0,0
891e15b284fffff,0,0,0,0,0,0,0,0,0,0
891e15b2853ffff,0,0,0,0,0,0,0,0,0,0
891e15b2857ffff,0,0,0,0,0,0,0,0,0,0
891e15b285bffff,0,0,2,1,1,0,0,0,0,0
891e15b2863ffff,0,0,0,1,0,1,0,0,0,0
891e15b2867ffff,2,0,0,0,0,0,0,0,0,0
891e15b286bffff,0,0,0,0,0,0,0,0,0,0
891e15b286fffff,0,0,0,0,0,0,0,0,0,0
891e15b2873ffff,0,1,1,1,0,0,0,0,0,0
891e15b2877ffff,0,0,0,0,0,0,0,0,0,0
891e15b287bffff,0,0,0,0,1,2,0,0,0,0
891e15b2883ffff,0,0,0,0,0,0,0,0,0,0
891e15b2887ffff,0,0,0,0,0,0,0,0,0,0
891e15b288bffff,0,0,0,0,0,0,0,0,0,0
891e15b288fffff,0,0,0,0,0,0,0,0,0,0
891e15b2893ffff,0,0,0,0,0,0,0,0,0,0
891e15b2897ffff,0,0,0,0,0,0,0,0,0,0
891e15b289bffff,0,0,0,0,0,0,0,0,0,0
891e15b28a3ffff,0,0,0,0,0,0,0,0,0,0
891e15b28a7ffff,0,0,0,0,0,0,0,0,0,0
891e15b28abffff,0,0,0,0,0,0,0,0,0,0
891e15b28afffff,0,0,0,0,0,0,0,0,0,0
891e15b28b3ffff,0,0,0,0,0,0,0,0,0,0
891e15b28b7ffff,0,0,0,0,0,0,0,0,0,0
891e15b28bbffff,0,0,0,0,0,0,0,0,0,0
891e15b28c3ffff,0,0,0,0,0,0,0,0,0,0
891e15b28c7ffff,0,0,0,0,0,0,0,0,0,0
891e15b28cbffff,0,0,0,0,0,0,0,0,0,0
891e15b28cfffff,0,0,0,0,0,0,0,0,0,0
891e15b28d3ffff,0,0,0,0,0,0,0,0,0,0
891e15b28d7ffff,0,0,0,0,0,0,0,0,0,0
891e15b28dbffff,0,0,0,0,0,0,0,0,0,0
891e15b2903ffff,0,0,0,0,0,0,0,0,0,0
891e15b2907ffff,0,0,0,3,3,2,1,0,2,1
891e15b290bffff,0,0,0,0,0,0,0,0,0,0
891e15b290fffff,0,0,0,0,0,0,0,0,0,0
891e15b2913ffff,0,0,0,0,0,0,0,0,0,0
891e15b2917ffff,0,0,0,0,0,0,1,1,1,2
891e15b291bffff,0,0,0,0,0,0,0,0,0,0
891e15b2923ffff,1,1,0,0,0,0,1,0,0,0
891e15b2927ffff,0,0,0,0,0,0,0,0,0,0
891e15b292bffff,0,0,1,1,0,0,0,0,0,1
891e15b292fffff,0,0,0,0,0,0,0,0,0,0
891e15b2933ffff,0,0,0,0,0,0,0,0,0,0
891e15b2937ffff,1,1,1,1,0,0,0,1,1,0
891e15b293bffff,0,0,0,0,0,0,0,1,1,2
891e15b2943ffff,0,0,0,0,0,0,0,0,0,0
891e15b2947ffff,0,0,0,0,0,0,0,0,0,0
891e15b294bffff,0,0,0,0,0,0,0,0,0,0
891e15b294fffff,0,0,0,0,0,0,0,0,0,0
891e15b2953ffff,0,0,0,0,0,0,0,0,0,0
891e15b2957ffff,0,0,0,0,0,0,0,0,0,0
891e15b295bffff,0,0,0,0,0,0,0,0,0,0
891e15b2963ffff,0,0,0,0,0,0,0,0,0,0
891e15b2967ffff,0,0,0,0,0,0,0,0,0,0
891e15b296bffff,0,0,0,0,0,0,0,0,0,0
891e15b296fffff,0,0,0,0,0,0,0,0,0,0
891e15b2973ffff,0,0,0,0,0,0,0,0,0,0
891e15b2977ffff,0,0,0,0,0,0,0,0,0,0
891e15b297bffff,0,0,0,0,0,0,0,0,0,0
891e15b2983ffff,0,0,0,0,0,0,0,0,0,0
891e15b2987ffff,0,0,0,0,0,0,0,0,0,0
891e15b298bffff,0,0,0,0,0,0,0,0,0,0
891e15b298fffff,0,0,0,0,0,0,0,0,0,0
891e15b2993ffff,0,0,0,0,0,0,0,0,0,0
891e15b2997ffff,0,0,0,0,0,0,0,0,0,0
891e15b299bffff,0,0,0,0,0,0,0,0,0,0
891e15b29a3ffff,0,0,0,1,0,0,0,0,0,0
891e15b29a7ffff,0,0,0,0,0,0,0,0,1,1
891e15b29abffff,0,0,0,0,0,0,0,0,0,0
891e15b29afffff,0,1,0,0,2,1,1,1,2,1
891e15b29b3ffff,0,0,0,0,0,0,0,0,0,0
891e15b29b7ffff,0,1,1,0,0,0,0,0,1,0
891e15b29bbffff,1,1,1,1,1,1,0,0,0,0
891e15b29c3ffff,0,0,0,0,0,0,0,0,0,0
891e15b29c7ffff,0,0,0,0,0,0,0,0,0,0
891e15b29cbffff,0,0,0,0,0,0,0,0,0,0
891e15b29cfffff,0,0,0,0,0,0,0,0,0,0
891e15b29d3ffff,0,0,0,0,0,0,0,0,0,0
891e15b29d7ffff,0,0,0,0,0,0,0,0,0,0
891e15b29dbffff,0,0,0,0,0,0,0,0,0,0
891e15b2a03ffff,0,0,0,0,0,0,0,0,0,0
891e15b2a07ffff,0,0,0,0,0,0,0,0,0,0
891e15b2a0bffff,0,0,0,0,0,0,0,0,0,0
891e15b2a0fffff,0,0,0,0,0,0,0,0,0,0
891e15b2a13ffff,1,1,1,1,0,0,1,2,3,1
891e15b2a17ffff,0,0,0,0,0,0,0,0,0,0
891e15b2a1bffff,0,0,0,1,0,1,1,0,0,0
891e15b2a23ffff,0,0,0,0,0,0,0,0,0,0
891e15b2a27ffff,0,0,0,0,0,0,2,2,2,1
891e15b2a2bffff,0,0,0,0,0,0,0,0,0,0
891e15b2a2fffff,0,0,0,0,0,0,0,0,0,0
891e15b2a33ffff,0,0,0,0,0,0,0,0,0,0
891e15b2a37ffff,0,0,0,0,1,1,1,1,0,0
891e15b2a3bffff,1,1,1,0,0,0,0,0,0,0
891e15b2a43ffff,0,0,0,0,0,0,0,0,0,0
891e15b2a47ffff,0,0,0,0,0,0,0,0,0,0
891e15b2a4bffff,0,0,0,0,0,0,0,0,0,0
891e15b2a4fffff,0,0,0,0,0,0,0,0,0,0
891e15b2a53ffff,0,0,0,0,0,0,0,0,0,0
891e15b2a57ffff,0,0,0,0,0,0,0,0,0,0
891e15b2a5bffff,0,0,0,0,0,0,0,0,0,0
891e15b2a63ffff,0,0,0,0,0,0,0,0,0,0
891e15b2a67ffff,0,0,0,0,0,0,0,0,0,0
891e15b2a6bffff,0,0,0,0,0,0,0,0,0,0
891e15b2a6fffff,0,0,0,0,0,0,0,0,0,0
891e15b2a73ffff,0,0,0,0,1,1,1,0,0,0
891e15b2a77ffff,0,0,0,0,0,0,0,0,0,0
891e15b2a7bffff,0,0,0,0,0,0,0,0,0,0
891e15b2a83ffff,0,0,0,0,0,0,0,0,0,0
891e15b2a87ffff,0,0,0,0,0,0,1,1,1,1
891e15b2a8bffff,0,0,0,0,0,0,0,0,0,0
891e15b2a8fffff,0,0,0,0,0,0,0,0,0,0
891e15b2a93ffff,0,0,0,0,0,0,0,0,0,0
891e15b2a97ffff,0,0,0,0,0,0,0,0,0,0
891e15b2a9bffff,0,0,0,0,0,0,0,0,0,0
891e15b2aa3ffff,0,0,0,0,1,1,1,1,1,0
891e15b2aa7ffff,0,0,0,0,0,0,0,0,0,0
891e15b2aabffff,1,0,1,1,1,1,1,2,2,1
891e15b2aafffff,0,0,0,0,0,0,0,0,0,0
891e15b2ab3ffff,0,0,0,0,0,0,0,0,0,0
891e15b2ab7ffff,1,0,0,0,0,0,0,0,0,0
891e15b2abbffff,0,0,0,0,0,0,0,0,0,0
891e15b2ac3ffff,0,1,0,0,0,1,1,1,1,1
891e15b2ac7ffff,0,1,1,1,2,2,2,2,2,1
891e15b2acbffff,1,0,0,1,1,1,0,0,0,0
891e15b2acfffff,0,0,0,0,0,0,0,0,0,0
891e15b2ad3ffff,1,1,1,1,0,0,0,0,0,0
891e15b2ad7ffff,0,0,0,0,0,0,0,0,0,0
891e15b2adbffff,1,2,3,3,4,3,2,2,2,1
891e15b2b03ffff,0,0,0,0,0,0,0,0,0,1
891e15b2b07ffff,1,1,0,0,0,0,0,0,0,0
891e15b2b0bffff,1,1,1,1,1,1,1,0,0,0
891e15b2b0fffff,0,0,0,0,0,0,0,0,0,1
891e15b2b13ffff,0,0,0,0,0,0,0,0,0,0
891e15b2b17ffff,0,0,0,0,0,0,0,0,0,0
891e15b2b1bffff,0,0,0,0,0,0,0,0,0,0
891e15b2b23ffff,0,0,0,0,0,0,0,0,0,0
891e15b2b27ffff,0,0,0,0,0,0,0,0,0,0
891e15b2b2bffff,0,0,0,0,0,0,0,0,0,0
891e15b2b2fffff,1,0,0,1,0,0,0,0,0,0
891e15b2b33ffff,0,0,1,1,1,1,1,1,1,0
891e15b2b37ffff,0,0,0,0,0,0,0,0,0,0
891e15b2b3bffff,0,0,0,0,0,0,0,0,0,0
891e15b2b43ffff,0,0,0,0,1,2,2,2,2,0
891e15b2b47ffff,1,2,2,3,1,5,5,4,5,8
891e15b2b4bffff,0,0,0,0,0,0,0,0,0,0
891e15b2b4fffff,0,0,2,0,0,0,1,1,1,1
891e15b2b53ffff,1,2,0,0,0,0,0,0,0,0
891e15b2b57ffff,0,0,0,0,0,0,0,0,1,1
891e15b2b5bffff,0,1,0,1,0,0,0,4,4,4
891e15b2b63ffff,0,1,1,0,0,0,0,1,1,0
891e15b2b67ffff,0,0,0,0,0,0,1,1,1,0
891e15b2b6bffff,3,3,2,2,3,2,3,2,1,1
891e15b2b6fffff,0,0,0,0,1,1,0,0,0,1
891e15b2b73ffff,1,0,0,0,0,0,0,0,0,0
891e15b2b77ffff,0,0,0,0,0,0,0,1,0,0
891e15b2b7bffff,0,0,1,2,3,0,1,3,1,0
891e15b2b83ffff,1,1,1,0,0,0,0,0,0,0
891e15b2b87ffff,0,0,0,0,0,0,0,0,0,0
891e15b2b8bffff,0,0,0,0,0,0,0,0,0,0
891e15b2b8fffff,0,0,0,0,0,0,0,0,0,0
891e15b2b93ffff,0,0,0,0,0,0,0,0,0,0
891e15b2b97ffff,0,0,0,1,0,0,0,0,0,0
891e15b2b9bffff,3,3,3,3,3,2,2,2,2,2
891e15b2ba3ffff,0,0,0,0,0,0,0,0,0,0
891e15b2ba7ffff,0,0,0,0,0,0,0,0,0,0
891e15b2babffff,2,0,0,0,0,0,0,1,0,1
891e15b2bafffff,0,0,0,0,0,0,0,0,0,0
891e15b2bb3ffff,0,0,0,0,0,0,0,0,0,0
891e15b2bb7ffff,0,0,0,0,0,0,0,0,0,0
891e15b2bbbffff,0,0,0,0,0,1,0,0,0,0
891e15b2bc3ffff,0,0,1,0,0,0,0,0,0,0
891e15b2bc7ffff,0,0,0,0,0,0,0,0,0,0
891e15b2bcbffff,1,1,1,1,0,3,3,3,0,0
891e15b2bcfffff,0,0,0,0,1,0,0,1,0,0
891e15b2bd3ffff,0,0,0,0,0,0,0,0,0,0
891e15b2bd7ffff,0,0,1,0,0,0,0,0,0,0
891e15b2bdbffff,0,0,0,0,0,0,0,0,0,0
891e15b2c03ffff,0,0,0,0,0,0,0,0,0,0
891e15b2c07ffff,0,0,0,0,0,0,0,0,0,0
891e15b2c0bffff,0,0,0,0,0,0,0,0,0,0
891e15b2c0fffff,0,0,0,0,0,0,0,0,0,0
891e15b2c13ffff,0,0,0,0,0,0,0,0,0,0
891e15b2c17ffff,0,0,0,0,0,0,0,0,0,0
891e15b2c1bffff,0,0,0,0,0,0,0,0,0,0
891e15b2c2bffff,0,0,0,0,0,0,0,0,0,0
891e15b2c33ffff,0,0,0,0,0,0,0,0,0,0
891e15b2c3bffff,0,0,0,0,0,0,0,0,0,0
891e15b2c43ffff,0,0,0,0,0,0,0,0,0,0
891e15b2c47ffff,0,0,0,0,0,0,0,0,0,0
891e15b2c4bffff,0,0,0,0,0,0,0,0,0,0
891e15b2c4fffff,0,0,0,0,0,0,0,0,0,0
891e15b2c53ffff,0,0,0,0,0,0,0,0,0,0
891e15b2c57ffff,0,0,0,0,0,0,0,0,0,0
891e15b2c5bffff,0,0,0,0,0,0,0,0,0,0
891e15b2c63ffff,0,0,0,0,0,0,0,0,0,0
891e15b2c67ffff,0,0,0,0,0,0,0,0,0,0
891e15b2c6bffff,0,0,0,0,0,0,0,0,0,0
891e15b2c6fffff,0,0,0,0,0,0,0,0,0,0
891e15b2c73ffff,0,0,0,0,0,0,0,0,0,0
891e15b2c77ffff,0,0,0,0,0,0,0,0,0,0
891e15b2c7bffff,0,0,0,0,0,0,0,0,0,0
891e15b2c83ffff,0,0,0,0,0,0,0,0,0,0
891e15b2c87ffff,0,0,0,0,0,0,0,0,0,0
891e15b2c8bffff,0,0,0,0,0,0,0,0,0,0
891e15b2c8fffff,0,0,0,0,0,0,0,0,0,0
891e15b2c93ffff,0,0,0,0,0,0,0,0,0,0
891e15b2c9bffff,0,0,0,0,0,0,0,0,0,0
891e15b2cabffff,0,0,0,0,0,0,0,0,0,0
891e15b2cafffff,0,0,0,0,0,0,0,0,0,0
891e15b2cbbffff,0,0,0,0,0,0,0,0,0,0
891e15b2cc3ffff,0,0,0,0,0,0,0,1,1,1
891e15b2cc7ffff,0,0,0,0,0,0,0,0,1,0
891e15b2ccbffff,0,0,0,0,0,0,0,0,0,0
891e15b2ccfffff,0,0,0,0,0,0,0,0,0,0
891e15b2cd3ffff,0,0,0,0,0,0,0,0,0,0
891e15b2cd7ffff,0,0,0,0,0,0,0,0,0,0
891e15b2cdbffff,0,0,0,0,0,0,0,0,0,0
891e15b2d07ffff,0,0,0,0,0,0,0,0,0,0
891e15b2d0bffff,0,0,0,0,0,0,0,0,0,0
891e15b2d0fffff,0,0,0,0,0,0,0,0,0,0
891e15b2d23ffff,0,0,0,0,0,0,0,0,0,0
891e15b2d27ffff,0,0,0,0,0,0,0,0,0,0
891e15b2d2bffff,0,0,0,0,0,0,0,0,0,0
891e15b2d2fffff,0,0,0,0,0,0,0,0,0,0
891e15b2d33ffff,0,0,0,0,0,0,0,0,0,0
891e15b2d37ffff,0,0,0,0,0,0,0,0,0,0
891e15b2d3bffff,0,0,0,0,0,0,0,0,0,0
891e15b2d43ffff,0,0,0,0,0,0,0,0,0,0
891e15b2d4bffff,0,0,0,0,0,0,0,0,0,0
891e15b2d4fffff,0,0,0,0,0,0,0,0,0,0
891e15b2d63ffff,0,0,0,0,0,0,0,0,0,0
891e15b2d67ffff,0,0,0,0,0,0,0,0,0,0
891e15b2d6bffff,0,0,0,0,0,0,0,0,0,0
891e15b2d6fffff,0,0,0,0,0,0,0,0,0,0
891e15b2d73ffff,0,0,0,0,0,0,0,0,0,0
891e15b2d77ffff,0,0,0,0,0,0,0,0,0,0
891e15b2d7bffff,0,0,0,0,0,0,0,0,0,0
891e15b2da3ffff,0,0,0,0,0,0,0,0,0,0
891e15b2da7ffff,0,1,0,0,0,0,0,0,0,0
891e15b2dabffff,0,0,0,0,0,0,0,0,0,0
891e15b2dafffff,0,0,0,0,0,0,0,0,0,0
891e15b2db7ffff,0,0,0,1,0,0,0,0,0,0
891e15b2e03ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e07ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e0bffff,0,0,0,0,0,0,0,0,0,0
891e15b2e0fffff,0,0,0,0,0,0,0,0,0,0
891e15b2e13ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e17ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e1bffff,0,0,0,0,0,0,0,0,0,0
891e15b2e23ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e27ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e2bffff,0,0,0,0,0,0,0,0,0,0
891e15b2e2fffff,0,0,1,0,0,0,0,0,1,0
891e15b2e33ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e37ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e3bffff,0,0,0,0,0,0,0,0,0,0
891e15b2e43ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e47ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e4bffff,0,0,0,0,0,0,0,0,0,0
891e15b2e4fffff,0,0,0,0,0,0,0,0,0,0
891e15b2e53ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e57ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e5bffff,0,0,0,0,0,0,0,0,0,0
891e15b2e63ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e67ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e6bffff,0,0,0,0,0,0,0,0,0,0
891e15b2e6fffff,0,0,0,0,0,0,0,0,0,0
891e15b2e73ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e77ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e7bffff,0,0,0,0,0,0,0,0,0,0
891e15b2e83ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e87ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e8bffff,0,0,0,0,0,0,0,0,0,0
891e15b2e8fffff,0,0,0,0,0,0,0,0,0,0
891e15b2e93ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e97ffff,0,0,0,0,0,0,0,0,0,0
891e15b2e9bffff,0,0,0,0,0,0,0,0,0,0
891e15b2ea3ffff,0,0,0,0,0,0,0,0,0,0
891e15b2ea7ffff,0,0,0,0,0,0,0,0,0,0
891e15b2eabffff,0,0,0,0,0,0,0,0,0,0
891e15b2eafffff,0,0,0,0,0,0,0,0,0,0
891e15b2eb3ffff,0,0,0,0,0,0,0,0,0,0
891e15b2eb7ffff,0,0,0,0,0,0,0,0,0,0
891e15b2ebbffff,0,0,0,0,0,0,0,0,0,0
891e15b2ec3ffff,1,1,1,1,0,1,1,0,0,0
891e15b2ec7ffff,0,0,0,0,1,1,1,0,0,0
891e15b2ecbffff,0,0,0,0,0,0,0,1,1,0
891e15b2ecfffff,0,0,0,0,0,0,0,0,0,0
891e15b2ed7ffff,0,0,0,0,0,0,0,0,0,0
891e15b2edbffff,0,0,0,0,0,0,0,0,0,0
891e15b4003ffff,0,0,0,0,1,2,2,4,3,3
891e15b4007ffff,0,0,0,0,0,0,0,0,0,0
891e15b400bffff,0,4,5,7,6,30,52,60,55,35
891e15b400fffff,0,0,0,0,0,0,0,0,0,0
891e15b4013ffff,0,0,0,0,0,0,1,0,0,0
891e15b4017ffff,0,0,0,0,0,0,0,0,0,0
891e15b401bffff,26,26,36,42,34,44,61,64,58,35
891e15b4023ffff,0,0,0,0,0,0,0,0,0,0
891e15b4027ffff,0,0,0,0,0,0,0,0,0,0
891e15b402bffff,0,1,1,1,2,1,3,3,1,1
891e15b402fffff,0,0,0,1,0,0,0,0,0,0
891e15b4033ffff,0,0,0,0,0,0,0,0,0,0
891e15b4037ffff,0,0,0,0,0,0,0,0,0,0
891e15b403bffff,0,0,0,0,0,0,0,0,0,0
891e15b4043ffff,0,1,0,0,3,7,5,4,4,9
891e15b4047ffff,1,2,0,0,0,0,0,0,0,0
891e15b404bffff,0,0,1,2,1,4,3,3,2,2
891e15b404fffff,0,0,0,0,0,0,0,0,0,0
891e15b4053ffff,5,9,12,13,14,10,10,13,10,8
891e15b4057ffff,10,15,17,25,11,14,15,15,10,9
891e15b405bffff,3,5,5,9,8,7,8,8,9,7
891e15b4063ffff,0,0,0,0,0,0,0,0,0,0
891e15b4067ffff,0,0,0,0,0,0,0,0,0,0
891e15b406bffff,0,0,1,0,0,0,9,17,23,25
891e15b406fffff,4,3,3,2,2,5,11,16,6,4
891e15b4073ffff,0,0,1,1,1,0,0,0,0,0
891e15b4077ffff,0,0,0,0,0,0,0,0,0,0
891e15b407bffff,0,0,0,0,0,0,0,0,1,1
891e15b4083ffff,0,0,0,0,0,0,0,0,0,0
891e15b4087ffff,0,0,0,0,0,0,0,0,0,0
891e15b408bffff,0,0,0,0,0,0,0,0,0,0
891e15b408fffff,0,0,0,0,0,0,0,0,0,0
891e15b4093ffff,0,0,0,0,0,0,0,0,0,0
891e15b4097ffff,0,0,0,0,0,0,0,0,0,0
891e15b409bffff,3,2,3,1,1,1,1,2,2,0
891e15b40a3ffff,0,0,0,0,0,0,0,0,0,0
891e15b40a7ffff,0,0,0,0,0,0,0,0,0,0
891e15b40abffff,0,0,0,0,0,0,0,0,0,0
891e15b40afffff,0,0,0,0,0,0,0,0,0,0
891e15b40b3ffff,0,0,0,0,0,0,0,0,0,0
891e15b40b7ffff,0,0,0,0,0,0,0,0,0,0
891e15b40bbffff,0,0,0,0,0,0,1,0,0,0
891e15b40c3ffff,9,13,18,24,24,20,37,36,34,28
891e15b40c7ffff,4,2,8,9,9,10,12,20,17,11
891e15b40cbffff,7,17,21,13,10,14,10,11,10,7
891e15b40cfffff,7,13,19,21,13,11,13,22,21,16
891e15b40d3ffff,14,17,24,29,27,25,25,36,29,30
891e15b40d7ffff,3,5,6,7,5,6,7,8,8,7
891e15b40dbffff,25,28,36,35,22,25,32,28,19,25
891e15b4103ffff,0,0,0,0,0,0,0,0,0,0
891e15b4107ffff,0,0,0,0,0,0,0,0,0,0
891e15b410bffff,0,0,0,0,0,0,0,0,0,0
891e15b410fffff,0,0,0,0,0,0,2,4,3,3
891e15b4113ffff,0,0,0,0,0,0,0,0,0,0
891e15b4117ffff,0,0,0,0,0,0,0,0,0,0
891e15b411bffff,0,0,0,0,0,0,0,0,0,0
891e15b4123ffff,0,0,0,0,0,0,0,0,0,0
891e15b4127ffff,0,0,0,0,0,0,0,0,0,0
891e15b412bffff,0,0,0,0,0,0,0,0,0,0
891e15b412fffff,0,0,0,0,0,0,0,0,0,0
891e15b4133ffff,0,0,0,0,0,0,0,0,0,0
891e15b4137ffff,0,0,0,0,0,0,0,0,0,0
891e15b413bffff,0,0,0,0,0,0,0,0,0,0
891e15b4143ffff,0,0,0,0,0,0,0,0,0,0
891e15b4147ffff,0,0,0,0,0,0,0,0,0,0
891e15b414bffff,0,0,0,0,0,0,0,0,0,0
891e15b414fffff,0,0,0,0,0,0,0,0,0,0
891e15b4153ffff,0,0,0,0,0,0,0,0,0,0
891e15b4157ffff,0,0,0,0,0,0,0,0,0,0
891e15b415bffff,0,0,0,0,0,0,0,0,0,0
891e15b4163ffff,0,0,0,0,0,0,0,0,0,0
891e15b4167ffff,0,0,0,0,0,0,0,0,0,0
891e15b416bffff,0,0,0,0,0,0,0,0,0,0
891e15b416fffff,0,0,0,0,0,0,0,0,0,0
891e15b4173ffff,0,0,0,0,0,0,0,0,0,0
891e15b4177ffff,0,0,0,0,0,0,0,0,0,0
891e15b417bffff,0,0,0,0,0,0,0,0,0,0
891e15b4183ffff,0,0,0,0,0,0,0,0,0,0
891e15b4187ffff,0,0,0,0,0,0,0,0,0,0
891e15b418bffff,0,0,0,0,0,0,0,0,0,0
891e15b418fffff,0,0,0,0,0,0,0,0,0,0
891e15b4193ffff,0,0,0,0,0,0,0,0,0,0
891e15b4197ffff,0,0,0,0,0,0,0,0,0,0
891e15b419bffff,0,0,0,0,0,0,0,0,0,0
891e15b41a3ffff,0,0,0,0,0,0,0,0,0,0
891e15b41a7ffff,0,0,0,0,0,0,0,0,0,0
891e15b41abffff,0,0,0,0,0,0,0,0,0,0
891e15b41afffff,0,0,0,0,0,0,0,0,0,0
891e15b41b3ffff,0,0,0,0,0,0,0,0,0,0
891e15b41b7ffff,0,0,0,0,0,0,0,0,0,0
891e15b41bbffff,0,0,0,0,0,0,0,0,0,0
891e15b41c3ffff,0,1,1,0,0,0,0,0,0,0
891e15b41c7ffff,0,0,0,0,1,0,0,0,0,0
891e15b41cbffff,0,0,0,0,0,0,0,0,0,0
891e15b41cfffff,0,0,0,0,0,0,0,1,0,0
891e15b41d3ffff,0,0,0,1,1,0,0,0,0,0
891e15b41d7ffff,1,0,2,2,1,1,0,0,0,0
891e15b41dbffff,0,0,0,0,0,0,0,0,0,0
891e15b4203ffff,1,0,0,0,0,0,0,0,0,3
891e15b4207ffff,0,0,0,0,0,0,2,1,1,0
891e15b420bffff,6,9,13,18,8,10,11,12,11,10
891e15b420fffff,3,3,3,3,6,8,12,14,15,7
891e15b4213ffff,2,1,1,0,1,0,0,1,1,0
891e15b4217ffff,0,0,0,0,0,0,0,0,0,0
891e15b421bffff,3,4,4,7,5,2,2,2,2,0
891e15b4223ffff,1,1,0,5,2,3,7,18,22,22
891e15b4227ffff,1,3,5,4,1,2,2,2,3,4
891e15b422bffff,0,0,0,1,0,0,0,0,0,1
891e15b422fffff,2,3,2,2,2,1,2,4,1,2
891e15b4233ffff,1,0,0,1,3,5,8,9,11,6
891e15b4237ffff,3,6,8,12,9,26,14,41,22,23
891e15b423bffff,1,1,1,1,2,2,6,10,7,6
891e15b4243ffff,3,5,6,3,5,4,4,6,5,3
891e15b4247ffff,1,2,1,5,4,4,5,12,16,14
891e15b424bffff,1,1,1,1,0,1,0,0,0,1
891e15b424fffff,1,1,0,0,0,0,0,0,1,1
891e15b4253ffff,6,6,6,12,11,15,21,22,21,16
891e15b4257ffff,2,11,7,17,11,11,16,38,34,28
891e15b425bffff,0,3,3,3,8,6,9,8,8,6
891e15b4263ffff,0,0,0,0,0,0,0,0,0,0
891e15b4267ffff,0,0,0,0,0,0,0,0,0,0
891e15b426bffff,0,0,0,0,0,0,0,0,0,0
891e15b426fffff,0,0,0,0,0,0,0,0,0,0
891e15b4273ffff,0,0,0,0,0,0,0,0,0,0
891e15b4277ffff,0,0,0,0,0,0,1,2,0,0
891e15b427bffff,0,1,0,0,1,1,0,0,0,0
891e15b4283ffff,0,0,0,0,0,0,0,0,0,0
891e15b4287ffff,0,0,2,3,2,1,24,24,16,13
891e15b428bffff,0,0,0,0,0,0,0,0,0,0
891e15b428fffff,0,0,0,0,0,0,3,3,1,1
